CrashID,CrashAlcoh,CrashDay,CrashGrp,CrashHour,CrashLoc,CrashMonth,CrashSevr,CrashType,CrashYear,City,County,HitRun
101996468,No,Tuesday,Motorist Overtaking Bicyclist,16,Non-Intersection,March,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2007,None - Rural Crash,Yadkin,No
101996609,No,Wednesday,Crossing Paths - Other Circumstances,1,Intersection-Related,March,B: Suspected Minor Injury,Signalized Intersection - Other / Unknown,2007,Wilkesboro,Wilkes,Yes
101997753,No,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,June,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Beaufort,Carteret,No
101997791,Yes,Thursday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,March,A: Suspected Serious Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2007,Wilmington,New Hanover,No
101997899,Yes,Friday,Loss of Control / Turning Error,19,Non-Intersection,March,C: Possible Injury,Bicyclist Lost Control - Mechanical Problems,2007,Shelby,Cleveland,No
101997947,No,Friday,Motorist Failed to Yield - Midblock,11,Non-Intersection,March,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2007,None - Rural Crash,Dare,No
101998522,No,Thursday,Bicyclist Failed to Yield - Signalized Intersection,19,Intersection-Related,March,O: No Injury,Bicyclist Ride Out - Signalized  Intersection,2007,Raleigh,Wake,No
101998559,No,Friday,Bicyclist Left Turn / Merge,17,Intersection,March,B: Suspected Minor Injury,Bicyclist Left Turn - Same Direction,2007,Sanford,Lee,No
101998579,No,Friday,Motorist Overtaking Bicyclist,13,Non-Intersection,March,A: Suspected Serious Injury,Motorist Overtaking - Other / Unknown,2007,None - Rural Crash,Moore,No
101998778,No,Wednesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,13,Intersection,June,C: Possible Injury,Bicyclist Ride Out - Sign-Controlled Intersection,2007,Salisbury,Rowan,No
101999273,No,Saturday,Crossing Paths - Other Circumstances,17,Intersection,March,B: Suspected Minor Injury,Crossing Paths - Intersection - Other / Unknown,2007,None - Rural Crash,Caldwell,No
101999335,No,Monday,Crossing Paths - Other Circumstances,23,Intersection,June,O: No Injury,Crossing Paths - Intersection - Other / Unknown,2007,Beaufort,Carteret,No
101999891,No,Saturday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,March,B: Suspected Minor Injury,Bicyclist Ride Out - Residential Driveway,2007,Wilmington,New Hanover,No
101999953,No,Saturday,Non-Roadway,19,Non-Roadway,March,A: Suspected Serious Injury,Non-Roadway,2007,Charlotte,Mecklenburg,Yes
102000102,No,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Fayetteville,Cumberland,No
102000328,No,Sunday,Bicyclist Right Turn / Merge,13,Non-Intersection,April,C: Possible Injury,Bicyclist Right Turn - Same Direction,2007,Laurinburg,Scotland,No
102001155,No,Monday,Crossing Paths - Other Circumstances,18,Intersection,April,B: Suspected Minor Injury,Sign-Controlled Intersection - Other / Unknown,2007,Clemmons,Forsyth,No
102001182,No,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Winston-Salem,Forsyth,No
102001306,Yes,Monday,Motorist Failed to Yield - Sign-Controlled Intersection,14,Intersection,April,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2007,Jacksonville,Onslow,No
102001672,No,Monday,Motorist Overtaking Bicyclist,8,Non-Intersection,June,B: Suspected Minor Injury,Motorist Overtaking - Misjudged Space,2007,Charlotte,Mecklenburg,No
102002445,No,Tuesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,April,O: No Injury,Motorist Drive Out - Commercial Driveway / Alley,2007,Charlotte,Mecklenburg,No
102002454,No,Tuesday,Loss of Control / Turning Error,16,Intersection,April,A: Suspected Serious Injury,Motorist Turning Error - Left Turn,2007,None - Rural Crash,Hoke,No
102002759,No,Wednesday,Backing Vehicle,17,Non-Intersection,April,C: Possible Injury,Backing Vehicle,2007,None - Rural Crash,Halifax,No
102002848,No,Wednesday,Bicyclist Failed to Yield - Midblock,18,Non-Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Out - Residential Driveway,2007,None - Rural Crash,Randolph,No
102002860,No,Wednesday,Bicyclist Failed to Yield - Midblock,15,Non-Intersection,April,C: Possible Injury,Bicyclist Ride Out - Midblock - Unknown,2007,Ellerbe,Richmond,No
102002933,No,Wednesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,10,Intersection,April,A: Suspected Serious Injury,Bicyclist Ride Out - Sign-Controlled Intersection,2007,East Spencer,Rowan,No
102003018,No,Thursday,Motorist Overtaking Bicyclist,15,Non-Intersection,May,O: No Injury,Motorist Overtaking - Bicyclist Swerved,2007,Eden,Rockingham,No
102003127,No,Wednesday,Bicyclist Failed to Yield - Midblock,18,Non-Intersection,April,C: Possible Injury,Bicyclist Ride Out - Other Midblock,2007,Winston-Salem,Forsyth,No
102003420,No,Thursday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Out - Midblock - Unknown,2007,Fayetteville,Cumberland,No
102003510,Yes,Thursday,Bicyclist Failed to Yield - Sign-Controlled Intersection,12,Intersection-Related,April,C: Possible Injury,Bicyclist Ride Out - Sign-Controlled Intersection,2007,Statesville,Iredell,No
102004322,No,Friday,Other / Unknown - Insufficient Details,18,Non-Intersection,April,O: No Injury,Unknown Approach Paths,2007,Morehead City,Carteret,No
102004716,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,16,Intersection,April,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2007,Wilson,Wilson,No
102004886,No,Thursday,Motorist Right Turn / Merge,17,Intersection,June,O: No Injury,Motorist Right Turn - Same Direction,2007,Fayetteville,Cumberland,No
102005547,No,Saturday,Motorist Failed to Yield - Midblock,14,Non-Intersection,April,C: Possible Injury,Motorist Drive Out - Residential Driveway,2007,Charlotte,Mecklenburg,No
102005587,No,Saturday,Other / Unknown - Insufficient Details,16,Non-Intersection,April,O: No Injury,Unknown Approach Paths,2007,None - Rural Crash,Mecklenburg,No
102005864,No,Friday,Motorist Right Turn / Merge,17,Intersection,June,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2007,Charlotte,Mecklenburg,No
102005982,No,Friday,Motorist Failed to Yield - Midblock,13,Non-Intersection,June,B: Suspected Minor Injury,Motorist Drive Out - Commercial Driveway / Alley,2007,Charlotte,Mecklenburg,No
102006169,No,Wednesday,Motorist Right Turn / Merge,10,Intersection,June,C: Possible Injury,Motorist Right Turn - Opposite Direction,2007,Durham,Durham,Yes
102006234,No,Monday,Motorist Right Turn / Merge,17,Non-Intersection,April,C: Possible Injury,Motorist Right Turn - Same Direction,2007,Troutman,Iredell,No
102006305,No,Saturday,Motorist Failed to Yield - Signalized Intersection,12,Intersection,March,Unknown Injury,Motorist Drive Through - Signalized Intersection,2007,Reidsville,Rockingham,No
102007152,No,Monday,Bicyclist Failed to Yield - Signalized Intersection,14,Intersection,April,A: Suspected Serious Injury,Bicyclist Ride Out - Signalized  Intersection,2007,Charlotte,Mecklenburg,No
102007518,No,Monday,Bicyclist Right Turn / Merge,20,Non-Intersection,July,B: Suspected Minor Injury,Bicyclist Right Turn - Same Direction,2007,Kinston,Lenoir,No
102007647,No,Tuesday,Bicyclist Left Turn / Merge,17,Intersection-Related,April,B: Suspected Minor Injury,Bicyclist Left Turn - Opposite Direction,2007,Raleigh,Wake,No
102007857,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,13,Intersection,July,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2007,Charlotte,Mecklenburg,No
102007951,No,Tuesday,Motorist Left Turn / Merge,22,Intersection-Related,July,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2007,Durham,Durham,Yes
102008807,No,Thursday,Bicyclist Failed to Yield - Sign-Controlled Intersection,21,Intersection,April,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Burlington,Alamance,No
102008814,No,Thursday,Motorist Failed to Yield - Sign-Controlled Intersection,13,Intersection,April,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2007,Burlington,Alamance,No
102008912,No,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,9,Intersection,July,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Benson,Johnston,No
102008973,No,Wednesday,Bicyclist Failed to Yield - Midblock,10,Non-Intersection,April,C: Possible Injury,Bicyclist Ride Out - Midblock - Unknown,2007,Wilson,Wilson,No
102009007,No,Thursday,Motorist Overtaking Bicyclist,5,Non-Intersection,April,K: Killed,Motorist Overtaking - Undetected Bicyclist,2007,None - Rural Crash,Caldwell,No
102009100,No,Thursday,Motorist Failed to Yield - Sign-Controlled Intersection,19,Intersection,April,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2007,Durham,Durham,No
102009710,No,Friday,Bicyclist Failed to Yield - Sign-Controlled Intersection,14,Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Emerald Isle,Carteret,No
102010296,No,Friday,Motorist Failed to Yield - Midblock,17,Non-Intersection,April,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2007,Jacksonville,Onslow,No
102010360,No,Friday,Non-Roadway,17,Non-Roadway,April,B: Suspected Minor Injury,Non-Roadway,2007,Red Springs,Robeson,No
102010605,No,Friday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection,July,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Salisbury,Rowan,No
102010699,No,Friday,Crossing Paths - Other Circumstances,1,Intersection,April,C: Possible Injury,Signalized Intersection - Other / Unknown,2007,North Wilkesboro,Wilkes,No
102011237,No,Tuesday,Motorist Right Turn / Merge,15,Intersection,April,O: No Injury,Motorist Right Turn - Same Direction,2007,Carrboro,Orange,Yes
102011587,Yes,Saturday,Bicyclist Failed to Yield - Midblock,21,Non-Intersection,April,C: Possible Injury,Bicyclist Ride Out - Midblock - Unknown,2007,North Wilkesboro,Wilkes,No
102012610,Yes,Monday,Motorist Overtaking Bicyclist,22,Non-Intersection,April,A: Suspected Serious Injury,Motorist Overtaking - Other / Unknown,2007,None - Rural Crash,Buncombe,No
102012848,No,Monday,Backing Vehicle,15,Non-Intersection,April,B: Suspected Minor Injury,Backing Vehicle,2007,None - Rural Crash,Richmond,No
102013212,No,Tuesday,Bicyclist Failed to Yield - Midblock,18,Non-Intersection,April,O: No Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2007,Raleigh,Wake,No
102013506,No,Tuesday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Out - Residential Driveway,2007,None - Rural Crash,Chatham,No
102013589,No,Tuesday,Motorist Overtaking Bicyclist,10,Non-Intersection,April,C: Possible Injury,Motorist Overtaking - Bicyclist Swerved,2007,Winston-Salem,Forsyth,No
102013606,No,Tuesday,Motorist Overtaking Bicyclist,17,Non-Intersection,April,A: Suspected Serious Injury,Motorist Overtaking - Undetected Bicyclist,2007,None - Rural Crash,Gaston,No
102013726,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,9,Intersection,April,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2007,None - Rural Crash,New Hanover,No
102013761,No,Tuesday,Motorist Overtaking Bicyclist,7,Non-Intersection,April,C: Possible Injury,Motorist Overtaking - Undetected Bicyclist,2007,None - Rural Crash,Pitt,No
102013839,No,Tuesday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,April,C: Possible Injury,Bicyclist Ride Out - Other Midblock,2007,Raleigh,Wake,No
102014237,No,Tuesday,Bicyclist Overtaking Motorist,17,Non-Intersection,April,B: Suspected Minor Injury,Bicyclist Overtaking - Other / Unknown,2007,Charlotte,Mecklenburg,No
102014785,No,Wednesday,Motorist Right Turn / Merge,21,Intersection,April,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2007,Charlotte,Mecklenburg,No
102015160,No,Thursday,Motorist Overtaking Bicyclist,15,Non-Intersection,July,B: Suspected Minor Injury,Motorist Overtaking - Undetected Bicyclist,2007,Durham,Durham,No
102015710,No,Saturday,Non-Roadway,17,Non-Roadway,July,C: Possible Injury,Non-Roadway,2007,Spring Lake,Cumberland,No
102015915,No,Thursday,Crossing Paths - Other Circumstances,17,Intersection,April,C: Possible Injury,Crossing Paths - Intersection - Other / Unknown,2007,Rocky Mount,Nash,Yes
102016389,No,Saturday,Motorist Right Turn / Merge,16,Intersection,April,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2007,Winston-Salem,Forsyth,No
102016810,No,Thursday,Motorist Left Turn / Merge,21,Intersection,April,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2007,Raleigh,Wake,No
102017546,No,Friday,Loss of Control / Turning Error,19,Non-Intersection,April,C: Possible Injury,Bicyclist Lost Control - Mechanical Problems,2007,Charlotte,Mecklenburg,No
102017869,No,Saturday,Bicyclist Right Turn / Merge,17,Non-Intersection,April,O: No Injury,Bicyclist Right Turn - Same Direction,2007,None - Rural Crash,Sampson,No
102018132,No,Wednesday,Motorist Overtaking Bicyclist,19,Intersection,July,C: Possible Injury,Motorist Overtaking - Other / Unknown,2007,Charlotte,Mecklenburg,Yes
102018423,No,Saturday,Bicyclist Failed to Yield - Sign-Controlled Intersection,13,Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Belmont,Gaston,No
102018906,No,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,Granite Falls,Caldwell,No
102019053,No,Monday,Non-Roadway,12,Non-Roadway,July,B: Suspected Minor Injury,Non-Roadway,2007,Durham,Durham,No
102020489,No,Wednesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,19,Intersection,April,O: No Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2007,None - Rural Crash,Robeson,No
102020588,No,Monday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,April,B: Suspected Minor Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2007,Garner,Wake,No
102020751,No,Monday,Backing Vehicle,19,Non-Intersection,April,C: Possible Injury,Backing Vehicle,2007,Charlotte,Mecklenburg,No
102020977,Yes,Tuesday,Parallel Paths - Other Circumstances,21,Non-Intersection,April,B: Suspected Minor Injury,Motorist Turn / Merge - Other / Unknown,2007,None - Rural Crash,Duplin,No
102021034,No,Tuesday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,April,O: No Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2007,Hendersonville,Henderson,No
102021149,No,Tuesday,Motorist Overtaking Bicyclist,17,Non-Intersection,April,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2007,None - Rural Crash,Pitt,No
102021422,No,Monday,Motorist Failed to Yield - Midblock,12,Non-Intersection,July,O: No Injury,Motorist Drive Out - Commercial Driveway / Alley,2007,Durham,Durham,No
102021481,No,Monday,Motorist Overtaking Bicyclist,17,Non-Intersection,July,O: No Injury,Motorist Overtaking - Bicyclist Swerved,2007,Charlotte,Mecklenburg,No
102021487,No,Saturday,Bicyclist Left Turn / Merge,21,Non-Intersection,July,C: Possible Injury,Bicyclist Left Turn - Same Direction,2007,Charlotte,Mecklenburg,No
102022064,No,Wednesday,Bicyclist Failed to Yield - Midblock,20,Non-Intersection,April,C: Possible Injury,Bicyclist Ride Out - Residential Driveway,2007,None - Rural Crash,Granville,Yes
102022290,No,Wednesday,Motorist Failed to Yield - Sign-Controlled Intersection,8,Intersection,April,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2007,Wilson,Wilson,No
102022528,No,Wednesday,Non-Roadway,16,Non-Roadway,April,C: Possible Injury,Non-Roadway,2007,Morganton,Burke,No
102022697,No,Wednesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,April,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2007,Charlotte,Mecklenburg,No
102022741,No,Wednesday,Backing Vehicle,18,Non-Intersection,April,C: Possible Injury,Backing Vehicle,2007,Raleigh,Wake,No
102022950,No,Thursday,Motorist Right Turn / Merge,18,Non-Intersection,April,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2007,Mooresville,Iredell,No
102023039,No,Thursday,Motorist Overtaking Bicyclist,13,Non-Intersection,April,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2007,None - Rural Crash,Stanly,No
102023272,No,Thursday,Head-On,17,Non-Intersection,April,C: Possible Injury,Head-On - Bicyclist,2007,Charlotte,Mecklenburg,No
102024291,No,Friday,Motorist Failed to Yield - Midblock,20,Non-Intersection,April,B: Suspected Minor Injury,Motorist Drive Out - Commercial Driveway / Alley,2007,Mint Hill,Mecklenburg,No
102024425,No,Thursday,Motorist Right Turn / Merge,16,Non-Intersection,July,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2007,Charlotte,Mecklenburg,No
